anchor_ordinal,timestamp,bar_index,current_regime,trailing_log_return_24h,trailing_log_return_72h,trailing_log_return_168h,realized_volatility_24h,realized_volatility_168h,distance_from_close_mean_168h,log1p_current_state_age_hours,log1p_previous_state_duration_hours,log1p_hours_since_previous_transition,transition_count_trailing_24h,transition_count_trailing_72h,transition_count_trailing_168h,outcome_R_24h,outcome_R_72h,outcome_R_168h,outcome_M_24h,outcome_M_72h,outcome_M_168h,outcome_V_24h,outcome_V_72h,outcome_V_168h,outcome_S_24h,outcome_S_72h,outcome_S_168h,partition
348,2024-12-09 00:00:00,60785,VOL_COMPRESSION,-0.0035339040623687278,0.021192523655447486,0.022313452232857682,0.02288589088719729,0.08344642296294999,0.61289110363100974,4.1896547420264252,2.3025850929940459,4.1896547420264252,0,1,9,-0.018319890575190369,0.011509869761296842,0.05535769189196324,0.018319890575190369,0.011509869761296842,0.05535769189196324,0.035520459587295966,0.05810653254751344,0.072874581877944156,0,0,0,3
349,2024-12-16 00:00:00,60953,VOL_COMPRESSION,0.038272373372404078,0.051342594621040447,0.05535769189196324,0.020246467407047861,0.072874581877944156,2.6001986672390913,4.8121843553724171,1.9459101490553132,4.8121843553724171,0,0,4,0.0048059225076030393,-0.045011576443118026,-0.11103194530662076,0.0048059225076030393,0.045011576443118026,0.11103194530662076,0.025387664302747054,0.050811707578374915,0.086783652611921266,1,0,0,3
350,2024-12-23 00:00:00,61121,VOL_COMPRESSION,-0.030016902421866526,-0.029674804524809639,-0.11103194530662076,0.028886316401857765,0.086783652611921266,-1.5276019602420379,3.912023005428146,3.4339872044851463,3.912023005428146,0,1,6,0.0012134759293822824,0.048159993611290031,-0.0097638625485291994,0.0012134759293822824,0.048159993611290031,0.0097638625485291994,0.034667275729714966,0.050372835104942261,0.064538361439167122,1,1,1,3
351,2024-12-30 00:00:00,61289,VOL_COMPRESSION,-0.016940299356147347,-0.024079608559070258,-0.0097638625485291994,0.01319256519599687,0.064538361439167122,-1.3321882484232719,5.3844950627890888,3.4339872044851463,5.3844950627890888,0,0,0,-0.011867765175492347,0.016253129154335799,0.050191615729353538,0.011867765175492347,0.016253129154335799,0.050191615729353538,0.037465508044300273,0.046794439940539514,0.054692289017637695,0,0,0,3
352,2025-01-06 00:00:00,61457,VOL_COMPRESSION,-5.0915812547952591e-05,0.014908622608531076,0.050191615729353538,0.0089173694999336566,0.054692289017637695,1.1624222873967986,4.990432586778736,0.69314718055994529,4.990432586778736,0,0,2,0.038888396390488064,-0.03200392743196568,-0.030171755059385061,0.038888396390488064,0.03200392743196568,0.030171755059385061,0.023224471304732174,0.043011983679701021,0.066834236849965423,1,1,0,3
353,2025-01-13 00:00:00,61625,VOL_COMPRESSION,0.0091278868006622865,0.026675202406868399,-0.030171755059385061,0.014206853229548733,0.066834236849965423,-0.25335472991100871,3.9512437185814275,1.0986122886681098,3.9512437185814275,0,3,7,-0.0088876982832933708,0.047087648467975772,0.044852139546808049,0.0088876982832933708,0.047087648467975772,0.044852139546808049,0.031049376768520785,0.048918256618080011,0.080499048103127913,0,0,0,3
354,2025-01-20 00:00:00,61793,RANGE,-0.042869284727870854,-0.0047171561052333092,0.044852139546808049,0.041174236964352413,0.080499048103127913,-0.0059520092726922155,0,1.0986122886681098,0,2,2,4,0.014013396083836151,0.035421794442378793,0.020134505007951119,0.014013396083836151,0.035421794442378793,0.020134505007951119,0.076166745610592737,0.085129541551032056,0.098236889668127381,0,0,0,3
355,2025-01-27 00:00:00,61961,VOL_COMPRESSION,-0.028171926031489505,-0.017226631858171252,0.020134505007951119,0.02056709304701463,0.098236889668127381,-1.7466418882957635,4.219507705176107,1.9459101490553132,4.219507705176107,0,1,15,0.0015923928590827268,0.022941073031672338,-0.052491183199377719,0.0015923928590827268,0.022941073031672338,0.052491183199377719,0.040963597674445747,0.049656589658402944,0.069612846999396294,0,0,0,3
356,2025-02-03 00:00:00,62129,TREND_DOWN,-0.048240824809891225,-0.083814864421094273,-0.052491183199377719,0.034878801867441786,0.069612846999396294,-2.6262000901428091,1.0986122886681098,4.9698132995760007,1.0986122886681098,1,1,3,0.047385615364119657,0.0037096983688324871,0.0026276033386290515,0.047385615364119657,0.0037096983688324871,0.0026276033386290515,0.059136544587124591,0.071221418835270278,0.082927288675241531,0,0,0,3
357,2025-02-10 00:00:00,62297,VOL_COMPRESSION,0.0012805392447953656,0.0021750650100967801,0.0026276033386290515,0.020079598992065417,0.082927288675241531,-0.40696888195615505,4.7706846244656651,1.9459101490553132,4.7706846244656651,0,0,5,0.011003198999401807,0.011238952838726777,-0.0041723557106147415,0.011003198999401807,0.011238952838726777,0.0041723557106147415,0.021875708451917542,0.038998836192021671,0.04847018534702946,1,1,1,3
358,2025-02-17 00:00:00,62465,VOL_COMPRESSION,-0.013131799139492532,-0.0045142725942415767,-0.0041723557106147415,0.011478536165010648,0.04847018534702946,-0.85507439362798765,5.6559918108198524,1.9459101490553132,5.6559918108198524,0,0,0,-0.0073751490123654343,0.0055602792648812233,-0.00076953189363419675,0.0073751490123654343,0.0055602792648812233,0.00076953189363419675,0.01752161465752947,0.031740687565126831,0.043441769668822766,1,1,1,3
359,2025-02-24 00:00:00,62633,VOL_COMPRESSION,-0.0043592847054676242,-0.02068728859538049,-0.00076953189363419675,0.0094636877463873132,0.043441769668822766,-0.18015488427450607,6.1180971980413483,1.9459101490553132,6.1180971980413483,0,0,0,-0.046835704363245474,-0.12904713243783159,-0.031379781091547244,0.046835704363245474,0.12904713243783159,0.031379781091547244,0.024790947422103967,0.056708519611413849,0.10688476484851005,1,0,0,3
360,2025-03-03 00:00:00,62801,TREND_UP,0.081526923859977174,0.10277137636731312,-0.031379781091547244,0.064589342068323827,0.10688476484851005,1.3490221895297656,2.1972245773362196,3.6375861597263857,2.1972245773362196,1,4,12,-0.081605667603045287,-0.035281866857312577,-0.13801252965556718,0.081605667603045287,0.035281866857312577,0.13801252965556718,0.070824088694211015,0.094714918313476795,0.12930542171525464,0,0,0,3
361,2025-03-10 00:00:00,62969,TREND_DOWN,-0.061305645438603375,-0.051083646209280867,-0.13801252965556718,0.033061383874417948,0.12930542171525464,-2.1241170657666499,1.0986122886681098,3.713572066704308,1.0986122886681098,1,7,27,-0.045788116830939987,0.026207847800373753,0.021779989233364671,0.045788116830939987,0.026207847800373753,0.021779989233364671,0.050703284784053282,0.074750172750307278,0.086799616058035545,0,0,0,3
362,2025-03-17 00:00:00,63137,VOL_COMPRESSION,-0.014442491250319446,0.019340947295022972,0.021779989233364671,0.025621808493889644,0.086799616058035545,0.31484213373782327,4.6151205168412597,0.69314718055994529,4.6151205168412597,0,0,10,0.0090045951159542104,0.035345688244199154,0.035460520611152666,0.0090045951159542104,0.035345688244199154,0.035460520611152666,0.018501888807179147,0.0400969612014523,0.052497817073153485,1,1,1,3
363,2025-03-24 00:00:00,63305,VOL_COMPRESSION,0.02392824126631355,0.018672994104415527,0.035460520611152666,0.011685372990493617,0.052497817073153485,1.9018484914979503,5.5947113796018391,0.69314718055994529,5.5947113796018391,0,0,0,0.018247163786404993,0.014593827196082819,-0.05273987752236213,0.018247163786404993,0.014593827196082819,0.05273987752236213,0.020438238367565066,0.032096171096837225,0.045852085234395976,1,1,1,3
364,2025-03-31 00:00:00,63473,VOL_COMPRESSION,-0.013897190472926329,-0.067705650527205924,-0.05273987752236213,0.016067695300108507,0.045852085234395976,-1.9911529715149376,6.0799331950955899,0.69314718055994529,6.0799331950955899,0,0,0,0.012307702305838924,0.019240928505177377,-0.041886997015894309,0.012307702305838924,0.019240928505177377,0.041886997015894309,0.024883588056848181,0.049582202469120741,0.074250978360860767,1,0,0,3
365,2025-04-07 00:00:00,63641,TREND_DOWN,-0.064561085633764961,-0.058747219823108064,-0.041886997015894309,0.033352975721572774,0.074250978360860767,-3.3829688468479238,1.0986122886681098,3.912023005428146,1.0986122886681098,1,4,7,0.0092156916666502643,0.050466523899955672,0.074233903411362712,0.0092156916666502643,0.050466523899955672,0.074233903411362712,0.054112040352693402,0.090987752680315365,0.10791202738548294,1,0,0,3
366,2025-04-14 00:00:00,63809,VOL_COMPRESSION,-0.013998694806950674,0.065153411732664188,0.074233903411362712,0.02321871788891575,0.10791202738548294,1.1447674176806124,4.0073331852324712,0.69314718055994529,4.0073331852324712,0,2,15,0.0071180658902758858,-0.0010912585702196054,0.027105712124823943,0.0071180658902758858,0.0010912585702196054,0.027105712124823943,0.028058937164614831,0.042751660745759409,0.050583139506097982,1,1,1,3
367,2025-04-21 00:00:00,63977,VOL_COMPRESSION,0.017074408201941525,0.020883950961316768,0.027105712124823943,0.020425353496592295,0.050583139506097982,3.4973201911865961,5.4071717714601188,0.69314718055994529,5.4071717714601188,0,0,0,0.012430881733254639,0.07552323162648808,0.075978605893404008,0.012430881733254639,0.07552323162648808,0.075978605893404008,0.022208729183917229,0.041548808774820485,0.051463675847858298,1,1,1,3
368,2025-04-28 00:00:00,64145,VOL_COMPRESSION,-0.015378426329104024,-0.0052254130060342772,0.075978605893404008,0.012111813224107114,0.051463675847858298,0.40554972118651239,5.9687075599853658,0.69314718055994529,5.9687075599853658,0,0,0,0.017280118719509557,0.010206358985862751,0.013394461814309734,0.017280118719509557,0.010206358985862751,0.013394461814309734,0.02200872393017974,0.033448522222616975,0.043720789127423811,1,1,1,3
369,2025-05-05 00:00:00,64313,VOL_COMPRESSION,-0.01213777382065442,-0.024482788685288123,0.013394461814309734,0.013736944396723218,0.043720789127423811,-0.74846733657854225,6.3261494731550991,0.69314718055994529,6.3261494731550991,0,0,0,-0.001321485548613384,0.031649570243461295,0.099309454727734295,0.001321485548613384,0.031649570243461295,0.099309454727734295,0.016593662888115639,0.0322000821511189,0.049327932534384979,1,1,1,3
370,2025-05-12 00:00:00,64481,VOL_COMPRESSION,0.001755660757195524,0.017363000000497314,0.099309454727734295,0.015462653936418122,0.049327932534384979,1.2668456291580414,6.5889264775335192,0.69314718055994529,6.5889264775335192,0,0,0,-0.022537332829928702,-0.0074761496963850708,0.0062813947071308426,0.022537332829928702,0.0074761496963850708,0.0062813947071308426,0.024077460085059146,0.031922961929406343,0.050971131420280334,1,1,1,3
371,2025-05-19 00:00:00,64649,VOL_COMPRESSION,0.017843442025487002,0.014196235162374263,0.0062813947071308426,0.026250044323623108,0.050971131420280334,2.1825923046505733,6.7968237182748554,0.69314718055994529,6.7968237182748554,0,0,0,0.0046662122659092906,0.043912886768663145,0.040247489255821764,0.0046662122659092906,0.043912886768663145,0.040247489255821764,0.025289158758097407,0.052346770202985449,0.06706283445966145,1,0,0,3
372,2025-05-26 00:00:00,64817,VOL_COMPRESSION,0.019384752821504172,-0.018479255976635932,0.040247489255821764,0.019563883577271374,0.06706283445966145,0.77628396245408204,4.6051701859880918,1.0986122886681098,4.6051701859880918,0,0,2,-0.0037680877018146366,-0.011806457318933223,-0.038295846929869641,0.0037680877018146366,0.011806457318933223,0.038295846929869641,0.01108171006676693,0.025068927926200409,0.041493450936199508,1,1,1,3
373,2025-06-02 00:00:00,64985,VOL_COMPRESSION,0.0091934369209056739,0.0053433475734712323,-0.038295846929869641,0.011026424415638477,0.041493450936199508,-0.66845427538508451,5.5909869805108565,1.0986122886681098,5.5909869805108565,0,0,0,0.0082334179941206329,-0.0041570743090917645,0.002731210882500567,0.0082334179941206329,0.0041570743090917645,0.002731210882500567,0.015096823518261195,0.026213094867502552,0.043387674507663551,1,1,1,3
374,2025-06-09 00:00:00,65153,VOL_COMPRESSION,0.0020800877432037451,0.036757083991972667,0.002731210882500567,0.0091162922373391377,0.043387674507663551,0.76585612813977666,6.0776422433490342,1.0986122886681098,6.0776422433490342,0,0,0,0.038823116732440523,0.027645468936555194,-0.0029925375606340006,0.038823116732440523,0.027645468936555194,0.0029925375606340006,0.019815692191058366,0.026374787757584416,0.042617053645752814,1,1,1,3
375,2025-06-16 00:00:00,65321,VOL_COMPRESSION,-0.0023472145762284467,0.015182176780340352,-0.0029925375606340006,0.012779066376167107,0.042617053645752814,-0.80410154922651877,6.4035741979348151,1.0986122886681098,6.4035741979348151,0,0,0,0.01716024396007795,-0.0042968254424772508,-0.04350251717965916,0.01716024396007795,0.0042968254424772508,0.04350251717965916,0.017335509005689174,0.028581625592966033,0.053748975885762142,1,1,1,3
376,2025-06-23 00:00:00,65489,VOL_COMPRESSION,-0.019125910639577581,-0.036529344262085151,-0.04350251717965916,0.033268783437167847,0.053748975885762142,-1.7819967488374959,6.6489845500247764,1.0986122886681098,6.6489845500247764,0,0,0,0.041219834609641487,0.061746973271308139,0.074395621308711218,0.041219834609641487,0.061746973271308139,0.074395621308711218,0.030359830266424186,0.037166591660277401,0.042417228555567128,1,1,1,3
377,2025-06-30 00:00:00,65657,VOL_COMPRESSION,0.011497430206709911,0.018680420925610383,0.074395621308711218,0.0097611363926615475,0.042417228555567128,1.2532208521011763,6.8458798752640497,1.0986122886681098,6.8458798752640497,0,0,0,-0.012493151572260166,0.0020361477092985642,0.00078860696857014864,0.012493151572260166,0.0020361477092985642,0.00078860696857014864,0.014227471226577184,0.026033879710813976,0.034474212738433763,1,1,1,3
378,2025-07-07 00:00:00,65825,VOL_COMPRESSION,0.0054413414840991546,-0.0061030365616960534,0.00078860696857014864,0.0096408706909693245,0.034474212738433763,0.68700162494159212,7.0103118673072293,1.0986122886681098,7.0103118673072293,0,0,0,-0.0050056003617331805,0.019179234500614002,0.090239362175996249,0.0050056003617331805,0.019179234500614002,0.090239362175996249,0.0094045231172058905,0.029055721655309626,0.04727358123926409,1,1,1,3
379,2025-07-14 00:00:00,65993,VOL_COMPRESSION,0.014953295450929582,0.029999845210714075,0.090239362175996249,0.0089815767338544857,0.04727358123926409,1.3796624358929199,7.1514854639047352,1.0986122886681098,7.1514854639047352,0,0,0,0.0033819224176691916,-0.0014682408554425128,-0.014367031590873916,0.0033819224176691916,0.0014682408554425128,0.014367031590873916,0.022097463530142893,0.038682215813391922,0.04714192819039615,1,1,1,3
380,2025-07-21 00:00:00,66161,VOL_COMPRESSION,-0.0049203481572712071,-0.020558317297606387,-0.014367031590873916,0.0090134709518621507,0.04714192819039615,-0.96739573130034862,7.2751723194527713,1.0986122886681098,7.2751723194527713,0,0,0,-0.0021468785676577598,0.014205334194353514,0.015525853088809161,0.0021468785676577598,0.014205334194353514,0.015525853088809161,0.01679228869047714,0.032400295056568579,0.044525644866552971,1,1,1,3
381,2025-07-28 00:00:00,66329,VOL_COMPRESSION,0.01062347104084616,0.013108443783061665,0.015525853088809161,0.0084706186373931548,0.044525644866552971,1.1690785531132748,7.3852309230665734,1.0986122886681098,7.3852309230665734,0,0,0,-0.010671353993562284,-0.0071874840269742059,-0.037117972993945036,0.010671353993562284,0.0071874840269742059,0.037117972993945036,0.01050019112413645,0.024810449440477986,0.040530521834083982,1,1,1,3
382,2025-08-04 00:00:00,66497,VOL_COMPRESSION,0.017602605232564024,-0.0044509955533364705,-0.037117972993945036,0.0089377182367982137,0.040530521834083982,-0.6502980963685574,7.4843686432861309,1.0986122886681098,7.4843686432861309,0,0,0,-0.00031872493585680697,0.00010294159309343603,0.036235890571398421,0.00031872493585680697,0.00010294159309343603,0.036235890571398421,0.0097054654643069296,0.023917024842255465,0.035552419407411752,1,1,1,3
383,2025-08-11 00:00:00,66665,VOL_COMPRESSION,0.020177019740703142,0.015630701013651143,0.036235890571398421,0.015481253818019994,0.035552419407411752,2.1085635534530085,7.5745584842024805,1.0986122886681098,7.5745584842024805,0,0,0,-0.0015697900755232491,0.039108947833826749,-0.015063712616525093,0.0015697900755232491,0.039108947833826749,0.015063712616525093,0.02306391516809006,0.033742816520509707,0.044391524629427311,1,1,1,3
384,2025-08-18 00:00:00,66833,VOL_COMPRESSION,0.00026883838250317088,-0.0077552324462479751,-0.015063712616525093,0.0094490825692198684,0.044391524629427311,-1.1251912671458217,7.6572827929781901,1.0986122886681098,7.6572827929781901,0,0,0,-0.006456460744235744,-0.026600253834565251,-0.04126200827280415,0.006456460744235744,0.026600253834565251,0.04126200827280415,0.017826916724070628,0.031456306048203861,0.051800797736023758,1,1,1,3
385,2025-08-25 00:00:00,67001,VOL_COMPRESSION,-0.023706612159405248,0.0002711947744759931,-0.04126200827280415,0.020468003325282237,0.051800797736023758,-1.4407728769539028,7.7336835707759004,1.0986122886681098,7.7336835707759004,0,0,0,-0.031775764645575397,-0.011495297071378424,-0.039938553906423507,0.031775764645575397,0.011495297071378424,0.039938553906423507,0.025705184993794396,0.032669370091237916,0.046668444223983287,1,1,1,3
386,2025-09-01 00:00:00,67169,VOL_COMPRESSION,-0.010831227254283206,-0.036216665056012912,-0.039938553906423507,0.0105447363373188,0.046668444223983287,-1.376778262445447,7.8046592970561024,1.0986122886681098,7.8046592970561024,0,0,0,0.0075117393040822133,0.035296356469260361,0.023785250952196992,0.0075117393040822133,0.035296356469260361,0.023785250952196992,0.02291392219369949,0.037597961801175264,0.051891517760011385,1,1,1,3
387,2025-09-08 00:00:00,67337,VOL_COMPRESSION,0.0039570765400678354,0.00329117934807869,0.023785250952196992,0.0074820808369908563,0.051891517760011385,0.16881686308577842,7.8709295967551425,1.0986122886681098,7.8709295967551425,0,0,0,0.0074521748745576613,0.027471080495317209,0.038062236631703633,0.0074521748745576613,0.027471080495317209,0.038062236631703633,0.011815486430970036,0.024944195374619876,0.03229660089579605,1,1,1,3
388,2025-09-15 00:00:00,67505,VOL_COMPRESSION,-0.0074601911712004251,-0.0066419051642251838,0.038062236631703633,0.0096649854537105596,0.03229660089579605,0.61734164288719873,7.9330797718804149,1.0986122886681098,7.9330797718804149,0,0,0,-0.00018842517827901098,0.010762232936421796,-0.0057721305339230996,0.00018842517827901098,0.010762232936421796,0.0057721305339230996,0.014356473717239403,0.021592412522068821,0.027764437330302275,1,1,1,3
389,2025-09-22 00:00:00,67673,VOL_COMPRESSION,-0.010945964424606831,-0.026023478619212045,-0.0057721305339230996,0.0095980433715744662,0.027764437330302275,-2.0743699506972346,7.9915922820680922,1.0986122886681098,7.9915922820680922,0,0,0,-0.017461239866354904,-0.012062738218611478,-0.019094700267707647,0.017461239866354904,0.012062738218611478,0.019094700267707647,0.015478244843795955,0.023651519110958689,0.03995029978896323,1,1,1,3
390,2025-09-29 00:00:00,67841,VOL_COMPRESSION,0.023715034126439445,0.025044068937874225,-0.019094700267707647,0.012281342661219087,0.03995029978896323,0.62629602471112522,8.046869510959576,1.0986122886681098,8.046869510959576,0,0,0,0.020232090099278108,0.053779972328609538,0.094206060640241812,0.020232090099278108,0.053779972328609538,0.094206060640241812,0.01505237778890897,0.028854406019188563,0.044175586434911887,1,1,1,3
391,2025-10-06 00:00:00,68009,VOL_COMPRESSION,0.009565196955730975,0.025857204338247813,0.094206060640241812,0.023560081659823113,0.044175586434911887,1.2352688855808747,8.0992505617969606,1.0986122886681098,8.0992505617969606,0,0,0,0.012601658848604451,-0.0041632507177659112,-0.067026120135833978,0.012601658848604451,0.0041632507177659112,0.067026120135833978,0.015228531968041588,0.031128278779080778,0.064897358007529632,1,1,0,3
392,2025-10-13 00:00:00,68177,VOL_COMPRESSION,0.04998004897513908,-0.054190243284660176,-0.067026120135833978,0.020725911381598409,0.064897358007529632,-0.79947424941565226,3.6375861597263857,2.7725887222397811,3.6375861597263857,0,2,2,-0.002876666614956325,-0.043457330082326731,-0.065367588662227458,0.002876666614956325,0.043457330082326731,0.065367588662227458,0.019836153650482101,0.03274267580070539,0.057725232444955303,1,1,0,3
393,2025-10-20 00:00:00,68345,VOL_COMPRESSION,0.010764098447394536,-0.0066838182739253366,-0.065367588662227458,0.016722867801243262,0.057725232444955303,-0.67436938185477002,4.0253516907351496,1.0986122886681098,4.0253516907351496,0,2,2,0.021911073189470703,-0.0019854468564572004,,0.021911073189470703,0.0019854468564572004,,0.019221252477291003,0.051598600896899029,,1,0,,3
394,2025-11-03 00:00:00,68676,VOL_COMPRESSION,-0.0016182736026157994,0.0040562636007452305,-0.04478800967854376,0.014293478687155796,0.057802839851480679,-0.75920583219469362,5.6664266881124323,1.0986122886681098,5.6664266881124323,0,0,0,-0.030608793237086658,-0.056946923047235247,-0.032145261812684151,0.030608793237086658,0.056946923047235247,0.032145261812684151,0.02980357300462325,0.052497960453866385,0.067675402768514997,1,0,0,3
395,2025-11-10 00:00:00,68844,VOL_COMPRESSION,0.04338312366233469,0.046781260326318186,-0.032145261812684151,0.022181339597179495,0.067675402768514997,1.3533424823268601,4.7535901911063645,2.4849066497880004,4.7535901911063645,0,0,2,-0.0015378905194415554,-0.042434779188915354,-0.10957094174428922,0.0015378905194415554,0.042434779188915354,0.10957094174428922,0.022598256544564869,0.039086570349750521,0.06761187049138212,1,1,0,3
396,2025-11-17 00:00:00,69012,VOL_COMPRESSION,-0.00062861189527152548,-0.037969604867279988,-0.10957094174428922,0.02301734866119132,0.06761187049138212,-1.1959542577420461,3.8286413964890951,2.6390573296152584,3.8286413964890951,0,6,6,-0.034039476334642917,-0.036802371344767389,-0.093953275444448328,0.034039476334642917,0.036802371344767389,0.093953275444448328,0.029537064274447931,0.05384447357133202,0.091126023984419047,0,0,0,3
397,2025-11-24 00:00:00,69180,VOL_COMPRESSION,0.02082947950882609,-0.0054619432297247847,-0.093953275444448328,0.024134554979199772,0.091126023984419047,-0.58911613060831081,3.784189633918261,3.1354942159291497,3.784189633918261,0,3,8,0.015763902095468563,0.042532692507547307,0.0034482719338826107,0.015763902095468563,0.042532692507547307,0.0034482719338826107,0.028104016669576484,0.045434590827492544,0.067607276479130923,1,1,1,3
398,2025-12-01 00:00:00,69348,VOL_COMPRESSION,-0.043989702598482332,-0.047036489829677869,0.0034482719338826107,0.040438730402259357,0.067607276479130923,-1.356389402802985,5.3565862746720123,3.1354942159291497,5.3565862746720123,0,0,0,-0.0056250855749124268,0.067483945056795988,0.037879203987351971,0.0056250855749124268,0.067483945056795988,0.037879203987351971,0.02741776603218854,0.047768876150087,0.066239460440337794,1,1,0,3
399,2025-12-08 00:00:00,69516,VOL_COMPRESSION,0.010547925447340293,-0.021428591365143912,0.037879203987351971,0.02948960384095381,0.066239460440337794,0.10044584105086904,3.970291913552122,1.6094379124341003,3.970291913552122,0,2,2,0.00045783706535987431,0.011544225962676373,-0.021089273157100529,0.00045783706535987431,0.011544225962676373,0.021089273157100529,0.020292268787895171,0.042648783504885233,0.059027961335486281,1,1,1,3
400,2025-12-15 00:00:00,69684,VOL_COMPRESSION,-0.021102442496377875,-0.034558021707663658,-0.021089273157100529,0.010360008043952148,0.059027961335486281,-1.9842920328415732,5.3981627015177525,1.6094379124341003,5.3981627015177525,0,0,0,-0.030043385774623635,-0.026040184055362049,0.0014104750650847742,0.030043385774623635,0.026040184055362049,0.0014104750650847742,0.026929373758746544,0.053416633646427299,0.070400069759966419,1,0,0,3
401,2025-12-22 00:00:00,69852,VOL_COMPRESSION,0.0027351139916111343,0.034880780866829698,0.0014104750650847742,0.015430135750887638,0.070400069759966419,0.96515149815735324,4.3040650932041702,1.6094379124341003,4.3040650932041702,0,0,7,0.0013512311453974279,-0.012470321648938406,-0.0042749258430822817,0.0013512311453974279,0.012470321648938406,0.0042749258430822817,0.017738761131812688,0.029450079914097836,0.044439441437239303,1,1,1,3
402,2025-12-29 00:00:00,70020,VOL_COMPRESSION,0.0050260955410844511,0.01311123294710741,-0.0042749258430822817,0.0061712083861067421,0.044439441437239303,0.52955394961566149,5.4889377261566867,1.6094379124341003,5.4889377261566867,0,0,0,-0.012354337838522307,,,0.012354337838522307,,,0.02296340656864209,,,1,,,3
